order_id,date,product_id,category,channel,units,unit_price,discount_pct,revenue
O032634,2026-06-02,P033,Formal,Website,1,1845,0.1,1660.5
O032635,2026-06-02,P025,Casual,Flipkart,1,1334,0.0,1334.0
O032636,2026-06-02,P009,Running,Myntra,1,1762,0.1,1585.8
O032637,2026-06-02,P040,Formal,Amazon,3,1977,0.0,5931.0
O032638,2026-06-02,P029,Casual,Flipkart,4,1401,0.1,5043.6
O032639,2026-06-02,P032,Casual,Website,1,1471,0.05,1397.45
O032640,2026-06-02,P009,Running,Flipkart,1,1762,0.1,1585.8
O032641,2026-06-02,P017,Casual,Amazon,2,1420,0.0,2840.0
O032642,2026-06-02,P004,Running,Myntra,1,1728,0.1,1555.2
O032643,2026-06-02,P008,Running,Website,1,1629,0.1,1466.1
O032644,2026-06-02,P007,Running,Website,1,1785,0.0,1785.0
O032645,2026-06-02,P005,Running,Myntra,3,1744,0.0,5232.0
O032646,2026-06-02,P052,Slip-On,Amazon,1,1161,0.0,1161.0
O032647,2026-06-02,P012,Running,Amazon,1,1540,0.15,1309.0
O032648,2026-06-02,P028,Casual,Flipkart,2,1417,0.0,2834.0
O032649,2026-06-02,P035,Formal,Website,1,2071,0.0,2071.0
O032650,2026-06-02,P026,Casual,Myntra,1,1201,0.05,1140.95
O032651,2026-06-02,P029,Casual,Amazon,1,1401,0.05,1330.95
O032652,2026-06-02,P011,Running,Flipkart,1,1629,0.0,1629.0
O032653,2026-06-02,P006,Running,Amazon,1,1754,0.1,1578.6
O032654,2026-06-02,P032,Casual,Amazon,1,1471,0.0,1471.0
O032655,2026-06-02,P015,Running,Website,1,1729,0.0,1729.0
O032656,2026-06-02,P051,Slip-On,Website,2,1392,0.15,2366.4
O032657,2026-06-02,P022,Casual,Flipkart,1,1447,0.15,1229.95
O032658,2026-06-02,P005,Running,Amazon,1,1744,0.0,1744.0
O032659,2026-06-02,P024,Casual,Website,2,1297,0.0,2594.0
O032660,2026-06-02,P051,Slip-On,Website,1,1392,0.1,1252.8
O032661,2026-06-02,P021,Casual,Myntra,1,1518,0.1,1366.2
O032662,2026-06-02,P016,Running,Website,1,1591,0.05,1511.45
O032663,2026-06-02,P002,Running,Amazon,2,1759,0.05,3342.1
O032664,2026-06-02,P016,Running,Amazon,3,1591,0.1,4295.7
O032665,2026-06-02,P016,Running,Amazon,1,1591,0.0,1591.0
O032666,2026-06-02,P028,Casual,Myntra,1,1417,0.0,1417.0
O032667,2026-06-02,P051,Slip-On,Website,2,1392,0.05,2644.8
O032668,2026-06-02,P003,Running,Amazon,2,1483,0.1,2669.4
O032669,2026-06-02,P007,Running,Myntra,1,1785,0.05,1695.75
O032670,2026-06-02,P005,Running,Amazon,1,1744,0.0,1744.0
O032671,2026-06-02,P015,Running,Website,3,1729,0.1,4668.3
O032672,2026-06-02,P010,Running,Website,1,1707,0.15,1450.95
O032673,2026-06-02,P037,Formal,Website,1,1938,0.0,1938.0
O032674,2026-06-02,P024,Casual,Website,2,1297,0.05,2464.3
O032675,2026-06-03,P038,Formal,Flipkart,1,2031,0.1,1827.9
O032676,2026-06-03,P009,Running,Website,2,1762,0.0,3524.0
O032677,2026-06-03,P022,Casual,Website,1,1447,0.0,1447.0
O032678,2026-06-03,P022,Casual,Myntra,1,1447,0.1,1302.3
O032679,2026-06-03,P047,Slip-On,Website,2,1188,0.1,2138.4
O032680,2026-06-03,P032,Casual,Myntra,1,1471,0.1,1323.9
O032681,2026-06-03,P046,Lounge,Website,1,1073,0.0,1073.0
O032682,2026-06-03,P046,Lounge,Amazon,1,1073,0.15,912.05
O032683,2026-06-03,P006,Running,Myntra,1,1754,0.0,1754.0
O032684,2026-06-03,P051,Slip-On,Website,2,1392,0.1,2505.6
O032685,2026-06-03,P002,Running,Website,2,1759,0.05,3342.1
O032686,2026-06-03,P024,Casual,Website,1,1297,0.0,1297.0
O032687,2026-06-03,P050,Slip-On,Flipkart,3,1391,0.0,4173.0
O032688,2026-06-03,P034,Formal,Myntra,2,2022,0.1,3639.6
O032689,2026-06-03,P008,Running,Website,1,1629,0.05,1547.55
O032690,2026-06-03,P002,Running,Myntra,2,1759,0.0,3518.0
O032691,2026-06-03,P044,Lounge,Flipkart,1,1155,0.05,1097.25
O032692,2026-06-03,P031,Casual,Amazon,1,1323,0.0,1323.0
O032693,2026-06-03,P033,Formal,Website,2,1845,0.0,3690.0
O032694,2026-06-03,P036,Formal,Flipkart,1,1751,0.1,1575.9
O032695,2026-06-03,P005,Running,Amazon,1,1744,0.1,1569.6
O032696,2026-06-03,P012,Running,Myntra,2,1540,0.0,3080.0
O032697,2026-06-03,P015,Running,Amazon,1,1729,0.0,1729.0
O032698,2026-06-03,P011,Running,Website,2,1629,0.0,3258.0
O032699,2026-06-03,P050,Slip-On,Flipkart,2,1391,0.0,2782.0
O032700,2026-06-03,P011,Running,Myntra,1,1629,0.05,1547.55
O032701,2026-06-03,P034,Formal,Website,1,2022,0.15,1718.7
O032702,2026-06-03,P029,Casual,Website,3,1401,0.0,4203.0
O032703,2026-06-03,P004,Running,Myntra,3,1728,0.0,5184.0
O032704,2026-06-03,P007,Running,Amazon,1,1785,0.1,1606.5
O032705,2026-06-03,P028,Casual,Flipkart,2,1417,0.0,2834.0
O032706,2026-06-03,P023,Casual,Website,2,1512,0.0,3024.0
O032707,2026-06-03,P029,Casual,Amazon,2,1401,0.05,2661.9
O032708,2026-06-03,P036,Formal,Flipkart,1,1751,0.1,1575.9
O032709,2026-06-03,P010,Running,Amazon,1,1707,0.0,1707.0
O032710,2026-06-03,P029,Casual,Website,3,1401,0.0,4203.0
O032711,2026-06-03,P019,Casual,Myntra,2,1348,0.0,2696.0
O032712,2026-06-03,P020,Casual,Myntra,2,1166,0.1,2098.8
O032713,2026-06-03,P041,Lounge,Website,1,1025,0.05,973.75
O032714,2026-06-03,P009,Running,Amazon,1,1762,0.05,1673.9
O032715,2026-06-03,P007,Running,Website,4,1785,0.05,6783.0
O032716,2026-06-03,P030,Casual,Myntra,1,1429,0.0,1429.0
O032717,2026-06-03,P031,Casual,Website,1,1323,0.0,1323.0
O032718,2026-06-03,P030,Casual,Website,3,1429,0.0,4287.0
O032719,2026-06-03,P001,Running,Myntra,1,1484,0.0,1484.0
O032720,2026-06-03,P007,Running,Myntra,1,1785,0.0,1785.0
O032721,2026-06-03,P010,Running,Myntra,1,1707,0.0,1707.0
O032722,2026-06-03,P003,Running,Website,1,1483,0.05,1408.85
O032723,2026-06-03,P008,Running,Amazon,1,1629,0.1,1466.1
O032724,2026-06-03,P010,Running,Website,1,1707,0.05,1621.65
O032725,2026-06-03,P004,Running,Myntra,1,1728,0.0,1728.0
O032726,2026-06-03,P024,Casual,Myntra,2,1297,0.05,2464.3
O032727,2026-06-03,P010,Running,Myntra,2,1707,0.05,3243.3
O032728,2026-06-03,P031,Casual,Amazon,2,1323,0.0,2646.0
O032729,2026-06-03,P010,Running,Amazon,4,1707,0.05,6486.6
O032730,2026-06-03,P041,Lounge,Amazon,2,1025,0.0,2050.0
O032731,2026-06-03,P019,Casual,Amazon,1,1348,0.05,1280.6
O032732,2026-06-03,P001,Running,Amazon,4,1484,0.05,5639.2
O032733,2026-06-03,P036,Formal,Website,1,1751,0.0,1751.0
O032734,2026-06-03,P001,Running,Amazon,1,1484,0.1,1335.6
O032735,2026-06-03,P047,Slip-On,Myntra,3,1188,0.15,3029.4
O032736,2026-06-03,P001,Running,Website,2,1484,0.15,2522.8
O032737,2026-06-03,P034,Formal,Website,1,2022,0.0,2022.0
O032738,2026-06-03,P017,Casual,Myntra,1,1420,0.0,1420.0
O032739,2026-06-03,P010,Running,Flipkart,1,1707,0.05,1621.65
O032740,2026-06-03,P028,Casual,Amazon,3,1417,0.15,3613.35
O032741,2026-06-03,P007,Running,Amazon,1,1785,0.15,1517.25
O032742,2026-06-03,P013,Running,Website,2,1793,0.05,3406.7
O032743,2026-06-03,P013,Running,Amazon,1,1793,0.15,1524.05
O032744,2026-06-03,P006,Running,Website,1,1754,0.05,1666.3
O032745,2026-06-03,P004,Running,Amazon,1,1728,0.1,1555.2
O032746,2026-06-03,P030,Casual,Flipkart,2,1429,0.1,2572.2
O032747,2026-06-03,P015,Running,Amazon,2,1729,0.0,3458.0
O032748,2026-06-03,P002,Running,Amazon,1,1759,0.0,1759.0
O032749,2026-06-03,P051,Slip-On,Website,2,1392,0.05,2644.8
O032750,2026-06-03,P028,Casual,Website,3,1417,0.1,3825.9
O032751,2026-06-03,P006,Running,Flipkart,2,1754,0.0,3508.0
O032752,2026-06-03,P049,Slip-On,Myntra,1,1447,0.0,1447.0
O032753,2026-06-03,P009,Running,Amazon,1,1762,0.0,1762.0
O032754,2026-06-03,P042,Lounge,Website,1,1117,0.05,1061.15
O032755,2026-06-03,P002,Running,Website,2,1759,0.0,3518.0
O032756,2026-06-03,P004,Running,Website,1,1728,0.0,1728.0
O032757,2026-06-03,P010,Running,Myntra,2,1707,0.0,3414.0
O032758,2026-06-03,P010,Running,Flipkart,3,1707,0.0,5121.0
O032759,2026-06-03,P012,Running,Amazon,2,1540,0.1,2772.0
O032760,2026-06-03,P010,Running,Website,1,1707,0.0,1707.0
O032761,2026-06-03,P002,Running,Myntra,1,1759,0.05,1671.05
O032762,2026-06-03,P008,Running,Website,1,1629,0.0,1629.0
O032763,2026-06-03,P051,Slip-On,Website,3,1392,0.05,3967.2
O032764,2026-06-03,P035,Formal,Myntra,1,2071,0.05,1967.45
O032765,2026-06-03,P010,Running,Amazon,1,1707,0.0,1707.0
O032766,2026-06-03,P002,Running,Website,1,1759,0.05,1671.05
O032767,2026-06-03,P003,Running,Flipkart,1,1483,0.0,1483.0
O032768,2026-06-03,P017,Casual,Amazon,2,1420,0.05,2698.0
O032769,2026-06-03,P043,Lounge,Amazon,2,880,0.0,1760.0
O032770,2026-06-03,P045,Lounge,Myntra,1,885,0.1,796.5
O032771,2026-06-03,P011,Running,Website,1,1629,0.15,1384.65
O032772,2026-06-03,P024,Casual,Flipkart,3,1297,0.0,3891.0
O032773,2026-06-03,P008,Running,Website,3,1629,0.0,4887.0
O032774,2026-06-03,P044,Lounge,Website,1,1155,0.0,1155.0
O032775,2026-06-03,P043,Lounge,Flipkart,1,880,0.1,792.0
O032776,2026-06-03,P016,Running,Website,1,1591,0.1,1431.9
O032777,2026-06-03,P014,Running,Amazon,1,1780,0.0,1780.0
O032778,2026-06-03,P036,Formal,Amazon,1,1751,0.05,1663.45
O032779,2026-06-03,P039,Formal,Website,1,1951,0.1,1755.9
O032780,2026-06-03,P043,Lounge,Amazon,1,880,0.0,880.0
O032781,2026-06-03,P005,Running,Website,1,1744,0.0,1744.0
O032782,2026-06-03,P029,Casual,Myntra,1,1401,0.1,1260.9
O032783,2026-06-03,P013,Running,Flipkart,1,1793,0.0,1793.0
O032784,2026-06-03,P011,Running,Amazon,1,1629,0.0,1629.0
O032785,2026-06-03,P009,Running,Amazon,1,1762,0.0,1762.0
O032786,2026-06-03,P037,Formal,Website,2,1938,0.05,3682.2
O032787,2026-06-03,P019,Casual,Website,1,1348,0.15,1145.8
O032788,2026-06-03,P012,Running,Amazon,1,1540,0.0,1540.0
O032789,2026-06-03,P010,Running,Amazon,1,1707,0.0,1707.0
O032790,2026-06-03,P003,Running,Flipkart,1,1483,0.0,1483.0
O032791,2026-06-03,P014,Running,Website,5,1780,0.0,8900.0
O032792,2026-06-03,P020,Casual,Website,2,1166,0.1,2098.8
O032793,2026-06-03,P046,Lounge,Myntra,1,1073,0.1,965.7
O032794,2026-06-03,P001,Running,Website,1,1484,0.05,1409.8
O032795,2026-06-03,P019,Casual,Website,1,1348,0.0,1348.0
O032796,2026-06-03,P020,Casual,Amazon,1,1166,0.1,1049.4
O032797,2026-06-03,P001,Running,Website,1,1484,0.0,1484.0
O032798,2026-06-03,P006,Running,Myntra,1,1754,0.15,1490.9
O032799,2026-06-03,P002,Running,Flipkart,5,1759,0.05,8355.25
O032800,2026-06-03,P050,Slip-On,Flipkart,2,1391,0.1,2503.8
O032801,2026-06-03,P022,Casual,Website,1,1447,0.0,1447.0
O032802,2026-06-03,P044,Lounge,Website,1,1155,0.0,1155.0
O032803,2026-06-03,P022,Casual,Website,1,1447,0.05,1374.65
O032804,2026-06-03,P019,Casual,Amazon,1,1348,0.0,1348.0
O032805,2026-06-03,P013,Running,Website,1,1793,0.1,1613.7
O032806,2026-06-03,P024,Casual,Amazon,2,1297,0.0,2594.0
O032807,2026-06-03,P031,Casual,Flipkart,2,1323,0.0,2646.0
O032808,2026-06-03,P010,Running,Myntra,1,1707,0.0,1707.0
O032809,2026-06-03,P051,Slip-On,Amazon,1,1392,0.05,1322.4
O032810,2026-06-03,P006,Running,Flipkart,1,1754,0.1,1578.6
O032811,2026-06-03,P047,Slip-On,Website,2,1188,0.05,2257.2
O032812,2026-06-03,P046,Lounge,Website,1,1073,0.05,1019.35
O032813,2026-06-03,P050,Slip-On,Website,1,1391,0.0,1391.0
O032814,2026-06-03,P044,Lounge,Amazon,1,1155,0.05,1097.25
O032815,2026-06-03,P033,Formal,Amazon,1,1845,0.0,1845.0
O032816,2026-06-03,P031,Casual,Amazon,1,1323,0.0,1323.0
O032817,2026-06-03,P043,Lounge,Flipkart,1,880,0.0,880.0
O032818,2026-06-03,P040,Formal,Website,1,1977,0.15,1680.45
O032819,2026-06-03,P008,Running,Amazon,1,1629,0.05,1547.55
O032820,2026-06-03,P028,Casual,Website,1,1417,0.0,1417.0
O032821,2026-06-03,P006,Running,Myntra,2,1754,0.05,3332.6
O032822,2026-06-03,P013,Running,Website,2,1793,0.0,3586.0
O032823,2026-06-03,P025,Casual,Website,1,1334,0.0,1334.0
O032824,2026-06-03,P038,Formal,Website,2,2031,0.0,4062.0
O032825,2026-06-03,P052,Slip-On,Amazon,2,1161,0.0,2322.0
O032826,2026-06-03,P025,Casual,Myntra,1,1334,0.0,1334.0
O032827,2026-06-03,P004,Running,Myntra,2,1728,0.05,3283.2
O032828,2026-06-03,P050,Slip-On,Website,1,1391,0.05,1321.45
O032829,2026-06-03,P009,Running,Myntra,2,1762,0.1,3171.6
O032830,2026-06-03,P002,Running,Amazon,1,1759,0.05,1671.05
O032831,2026-06-03,P050,Slip-On,Amazon,3,1391,0.1,3755.7
O032832,2026-06-03,P003,Running,Website,3,1483,0.05,4226.55
O032833,2026-06-03,P001,Running,Website,1,1484,0.1,1335.6
O032834,2026-06-03,P019,Casual,Website,1,1348,0.05,1280.6
O032835,2026-06-03,P023,Casual,Website,1,1512,0.1,1360.8
O032836,2026-06-03,P010,Running,Amazon,1,1707,0.0,1707.0
O032837,2026-06-03,P013,Running,Myntra,3,1793,0.0,5379.0
O032838,2026-06-03,P051,Slip-On,Website,2,1392,0.1,2505.6
O032839,2026-06-03,P012,Running,Website,1,1540,0.0,1540.0
O032840,2026-06-03,P030,Casual,Website,1,1429,0.05,1357.55
O032841,2026-06-03,P026,Casual,Website,1,1201,0.15,1020.85
O032842,2026-06-03,P005,Running,Website,1,1744,0.15,1482.4
O032843,2026-06-03,P013,Running,Website,1,1793,0.1,1613.7
O032844,2026-06-03,P017,Casual,Flipkart,1,1420,0.0,1420.0
O032845,2026-06-03,P027,Casual,Website,1,1375,0.0,1375.0
O032846,2026-06-03,P045,Lounge,Amazon,1,885,0.0,885.0
O032847,2026-06-03,P026,Casual,Myntra,1,1201,0.05,1140.95
O032848,2026-06-03,P019,Casual,Website,2,1348,0.05,2561.2
O032849,2026-06-03,P038,Formal,Amazon,1,2031,0.1,1827.9
O032850,2026-06-03,P001,Running,Website,1,1484,0.0,1484.0
O032851,2026-06-03,P036,Formal,Myntra,2,1751,0.0,3502.0
O032852,2026-06-03,P025,Casual,Amazon,1,1334,0.05,1267.3
O032853,2026-06-03,P038,Formal,Website,1,2031,0.05,1929.45
O032854,2026-06-03,P039,Formal,Website,2,1951,0.0,3902.0
O032855,2026-06-03,P001,Running,Website,1,1484,0.0,1484.0
O032856,2026-06-03,P045,Lounge,Website,1,885,0.05,840.75
O032857,2026-06-03,P040,Formal,Flipkart,1,1977,0.0,1977.0
O032858,2026-06-03,P031,Casual,Website,1,1323,0.15,1124.55
O032859,2026-06-03,P014,Running,Amazon,1,1780,0.05,1691.0
O032860,2026-06-03,P004,Running,Myntra,1,1728,0.0,1728.0
O032861,2026-06-03,P016,Running,Flipkart,1,1591,0.0,1591.0
O032862,2026-06-03,P010,Running,Amazon,1,1707,0.1,1536.3
O032863,2026-06-03,P023,Casual,Website,2,1512,0.05,2872.8
O032864,2026-06-03,P021,Casual,Amazon,3,1518,0.0,4554.0
O032865,2026-06-03,P026,Casual,Myntra,1,1201,0.1,1080.9
O032866,2026-06-03,P007,Running,Myntra,2,1785,0.05,3391.5
O032867,2026-06-03,P018,Casual,Website,2,1461,0.1,2629.8
O032868,2026-06-03,P010,Running,Website,1,1707,0.0,1707.0
O032869,2026-06-03,P015,Running,Amazon,1,1729,0.0,1729.0
O032870,2026-06-03,P012,Running,Amazon,4,1540,0.0,6160.0
O032871,2026-06-03,P015,Running,Website,1,1729,0.0,1729.0
O032872,2026-06-03,P017,Casual,Amazon,1,1420,0.0,1420.0
O032873,2026-06-03,P037,Formal,Amazon,2,1938,0.1,3488.4
O032874,2026-06-03,P017,Casual,Amazon,1,1420,0.0,1420.0
O032875,2026-06-03,P007,Running,Flipkart,6,1785,0.0,10710.0
O032876,2026-06-03,P050,Slip-On,Amazon,3,1391,0.1,3755.7
O032877,2026-06-03,P031,Casual,Website,1,1323,0.0,1323.0
O032878,2026-06-03,P020,Casual,Website,1,1166,0.1,1049.4
O032879,2026-06-03,P046,Lounge,Website,1,1073,0.0,1073.0
O032880,2026-06-03,P008,Running,Amazon,1,1629,0.05,1547.55
O032881,2026-06-03,P018,Casual,Amazon,3,1461,0.0,4383.0
O032882,2026-06-03,P044,Lounge,Myntra,1,1155,0.0,1155.0
O032883,2026-06-03,P030,Casual,Myntra,1,1429,0.05,1357.55
O032884,2026-06-03,P002,Running,Website,2,1759,0.1,3166.2
O032885,2026-06-03,P023,Casual,Myntra,1,1512,0.0,1512.0
O032886,2026-06-03,P001,Running,Website,1,1484,0.05,1409.8
O032887,2026-06-03,P001,Running,Amazon,1,1484,0.1,1335.6
O032888,2026-06-03,P051,Slip-On,Website,4,1392,0.05,5289.6
O032889,2026-06-03,P047,Slip-On,Myntra,2,1188,0.1,2138.4
O032890,2026-06-03,P022,Casual,Website,2,1447,0.05,2749.3
O032891,2026-06-03,P022,Casual,Flipkart,2,1447,0.1,2604.6
O032892,2026-06-03,P039,Formal,Website,1,1951,0.0,1951.0
O032893,2026-06-03,P010,Running,Myntra,1,1707,0.15,1450.95
O032894,2026-06-03,P048,Slip-On,Website,1,1224,0.0,1224.0
O032895,2026-06-03,P040,Formal,Website,1,1977,0.0,1977.0
O032896,2026-06-03,P036,Formal,Amazon,1,1751,0.15,1488.35
O032897,2026-06-03,P034,Formal,Website,3,2022,0.1,5459.4
O032898,2026-06-03,P006,Running,Amazon,1,1754,0.0,1754.0
O032899,2026-06-03,P013,Running,Amazon,1,1793,0.0,1793.0
O032900,2026-06-03,P013,Running,Flipkart,1,1793,0.05,1703.35
O032901,2026-06-03,P003,Running,Amazon,1,1483,0.0,1483.0
O032902,2026-06-03,P008,Running,Website,1,1629,0.0,1629.0
O032903,2026-06-03,P035,Formal,Website,1,2071,0.05,1967.45
O032904,2026-06-03,P032,Casual,Amazon,1,1471,0.05,1397.45
O032905,2026-06-03,P031,Casual,Flipkart,1,1323,0.1,1190.7
O032906,2026-06-03,P016,Running,Amazon,1,1591,0.1,1431.9
O032907,2026-06-03,P015,Running,Amazon,2,1729,0.05,3285.1
O032908,2026-06-03,P040,Formal,Flipkart,1,1977,0.0,1977.0
O032909,2026-06-03,P017,Casual,Myntra,2,1420,0.1,2556.0
O032910,2026-06-03,P026,Casual,Flipkart,1,1201,0.0,1201.0
O032911,2026-06-03,P034,Formal,Flipkart,1,2022,0.15,1718.7
O032912,2026-06-03,P003,Running,Amazon,1,1483,0.1,1334.7
O032913,2026-06-03,P051,Slip-On,Amazon,1,1392,0.05,1322.4
O032914,2026-06-03,P003,Running,Amazon,3,1483,0.0,4449.0
O032915,2026-06-03,P036,Formal,Website,1,1751,0.1,1575.9
O032916,2026-06-03,P018,Casual,Website,1,1461,0.1,1314.9
O032917,2026-06-03,P007,Running,Website,1,1785,0.1,1606.5
O032918,2026-06-03,P035,Formal,Website,1,2071,0.05,1967.45
O032919,2026-06-03,P017,Casual,Website,3,1420,0.1,3834.0
O032920,2026-06-03,P004,Running,Amazon,1,1728,0.05,1641.6
O032921,2026-06-03,P010,Running,Website,2,1707,0.1,3072.6
O032922,2026-06-03,P021,Casual,Website,2,1518,0.0,3036.0
O032923,2026-06-03,P008,Running,Flipkart,3,1629,0.05,4642.65
O032924,2026-06-03,P034,Formal,Flipkart,1,2022,0.0,2022.0
O032925,2026-06-03,P025,Casual,Flipkart,1,1334,0.1,1200.6
O032926,2026-06-03,P044,Lounge,Flipkart,1,1155,0.05,1097.25
O032927,2026-06-03,P010,Running,Website,3,1707,0.1,4608.9
O032928,2026-06-03,P023,Casual,Website,1,1512,0.05,1436.4
O032929,2026-06-03,P003,Running,Website,2,1483,0.05,2817.7
O032930,2026-06-03,P010,Running,Website,1,1707,0.0,1707.0
O032931,2026-06-03,P020,Casual,Myntra,1,1166,0.1,1049.4
O032932,2026-06-03,P007,Running,Website,3,1785,0.0,5355.0
O032933,2026-06-03,P031,Casual,Website,2,1323,0.1,2381.4
O032934,2026-06-03,P012,Running,Website,4,1540,0.05,5852.0
O032935,2026-06-03,P010,Running,Website,1,1707,0.05,1621.65
O032936,2026-06-03,P048,Slip-On,Myntra,1,1224,0.1,1101.6
O032937,2026-06-03,P004,Running,Website,3,1728,0.0,5184.0
O032938,2026-06-03,P018,Casual,Myntra,2,1461,0.15,2483.7
O032939,2026-06-04,P009,Running,Website,1,1762,0.15,1497.7
O032940,2026-06-04,P038,Formal,Amazon,2,2031,0.0,4062.0
O032941,2026-06-04,P042,Lounge,Myntra,1,1117,0.0,1117.0
O032942,2026-06-04,P005,Running,Amazon,1,1744,0.05,1656.8
O032943,2026-06-04,P025,Casual,Website,1,1334,0.0,1334.0
O032944,2026-06-04,P027,Casual,Website,4,1375,0.05,5225.0
O032945,2026-06-04,P045,Lounge,Flipkart,3,885,0.05,2522.25
O032946,2026-06-04,P009,Running,Myntra,3,1762,0.05,5021.7
O032947,2026-06-04,P031,Casual,Amazon,1,1323,0.1,1190.7
O032948,2026-06-04,P004,Running,Flipkart,2,1728,0.05,3283.2
O032949,2026-06-04,P025,Casual,Myntra,1,1334,0.05,1267.3
O032950,2026-06-04,P016,Running,Myntra,1,1591,0.0,1591.0
O032951,2026-06-04,P032,Casual,Website,2,1471,0.0,2942.0
O032952,2026-06-04,P033,Formal,Website,1,1845,0.15,1568.25
O032953,2026-06-04,P039,Formal,Amazon,2,1951,0.0,3902.0
O032954,2026-06-04,P010,Running,Website,4,1707,0.05,6486.6
O032955,2026-06-04,P023,Casual,Flipkart,1,1512,0.0,1512.0
O032956,2026-06-04,P011,Running,Amazon,2,1629,0.1,2932.2
O032957,2026-06-04,P002,Running,Website,1,1759,0.0,1759.0
O032958,2026-06-04,P016,Running,Website,1,1591,0.1,1431.9
O032959,2026-06-04,P044,Lounge,Website,4,1155,0.1,4158.0
O032960,2026-06-04,P032,Casual,Amazon,1,1471,0.1,1323.9
O032961,2026-06-04,P020,Casual,Website,1,1166,0.1,1049.4
O032962,2026-06-04,P049,Slip-On,Website,2,1447,0.0,2894.0
O032963,2026-06-04,P052,Slip-On,Website,1,1161,0.0,1161.0
O032964,2026-06-04,P005,Running,Amazon,1,1744,0.05,1656.8
O032965,2026-06-04,P041,Lounge,Website,1,1025,0.1,922.5
O032966,2026-06-04,P019,Casual,Website,1,1348,0.0,1348.0
O032967,2026-06-04,P050,Slip-On,Amazon,1,1391,0.0,1391.0
O032968,2026-06-04,P028,Casual,Myntra,2,1417,0.1,2550.6
O032969,2026-06-04,P004,Running,Website,4,1728,0.0,6912.0
O032970,2026-06-04,P023,Casual,Website,1,1512,0.05,1436.4
O032971,2026-06-04,P025,Casual,Website,1,1334,0.15,1133.9
O032972,2026-06-04,P034,Formal,Website,1,2022,0.05,1920.9
O032973,2026-06-04,P040,Formal,Myntra,1,1977,0.1,1779.3
O032974,2026-06-04,P037,Formal,Website,1,1938,0.05,1841.1
O032975,2026-06-04,P003,Running,Website,1,1483,0.0,1483.0
O032976,2026-06-04,P037,Formal,Amazon,1,1938,0.05,1841.1
O032977,2026-06-04,P023,Casual,Flipkart,1,1512,0.0,1512.0
O032978,2026-06-04,P013,Running,Website,4,1793,0.0,7172.0
O032979,2026-06-04,P024,Casual,Website,2,1297,0.05,2464.3
O032980,2026-06-04,P012,Running,Amazon,1,1540,0.0,1540.0
O032981,2026-06-04,P049,Slip-On,Website,2,1447,0.05,2749.3
O032982,2026-06-04,P030,Casual,Website,1,1429,0.0,1429.0
O032983,2026-06-04,P017,Casual,Flipkart,1,1420,0.05,1349.0
O032984,2026-06-04,P011,Running,Amazon,1,1629,0.0,1629.0
O032985,2026-06-04,P025,Casual,Website,1,1334,0.0,1334.0
O032986,2026-06-04,P014,Running,Website,2,1780,0.1,3204.0
O032987,2026-06-04,P009,Running,Website,2,1762,0.05,3347.8
O032988,2026-06-04,P007,Running,Myntra,1,1785,0.0,1785.0
O032989,2026-06-04,P003,Running,Flipkart,2,1483,0.0,2966.0
O032990,2026-06-04,P027,Casual,Myntra,1,1375,0.0,1375.0
O032991,2026-06-04,P001,Running,Website,2,1484,0.1,2671.2
O032992,2026-06-04,P040,Formal,Myntra,1,1977,0.0,1977.0
O032993,2026-06-04,P003,Running,Amazon,2,1483,0.15,2521.1
O032994,2026-06-04,P034,Formal,Myntra,1,2022,0.05,1920.9
O032995,2026-06-04,P030,Casual,Website,1,1429,0.0,1429.0
O032996,2026-06-04,P026,Casual,Website,1,1201,0.0,1201.0
O032997,2026-06-04,P009,Running,Website,1,1762,0.1,1585.8
O032998,2026-06-04,P005,Running,Amazon,2,1744,0.0,3488.0
O032999,2026-06-04,P001,Running,Website,1,1484,0.0,1484.0
O033000,2026-06-04,P052,Slip-On,Website,1,1161,0.0,1161.0
O033001,2026-06-04,P050,Slip-On,Website,1,1391,0.0,1391.0
O033002,2026-06-04,P015,Running,Website,1,1729,0.05,1642.55
O033003,2026-06-04,P009,Running,Flipkart,1,1762,0.05,1673.9
O033004,2026-06-04,P014,Running,Website,3,1780,0.0,5340.0
O033005,2026-06-04,P046,Lounge,Myntra,1,1073,0.05,1019.35
O033006,2026-06-04,P032,Casual,Website,1,1471,0.0,1471.0
O033007,2026-06-04,P040,Formal,Website,2,1977,0.1,3558.6
O033008,2026-06-04,P005,Running,Website,1,1744,0.0,1744.0
O033009,2026-06-04,P023,Casual,Amazon,1,1512,0.1,1360.8
O033010,2026-06-04,P007,Running,Amazon,1,1785,0.0,1785.0
O033011,2026-06-04,P043,Lounge,Myntra,1,880,0.0,880.0
O033012,2026-06-04,P020,Casual,Flipkart,2,1166,0.0,2332.0
O033013,2026-06-04,P002,Running,Website,2,1759,0.1,3166.2
O033014,2026-06-04,P006,Running,Website,1,1754,0.1,1578.6
O033015,2026-06-04,P020,Casual,Website,4,1166,0.1,4197.6
O033016,2026-06-04,P013,Running,Website,1,1793,0.0,1793.0
O033017,2026-06-04,P031,Casual,Amazon,1,1323,0.1,1190.7
O033018,2026-06-04,P051,Slip-On,Website,1,1392,0.1,1252.8
O033019,2026-06-04,P034,Formal,Flipkart,1,2022,0.05,1920.9
O033020,2026-06-04,P026,Casual,Myntra,1,1201,0.0,1201.0
