date,product_id,category,opening_stock,units_sold,closing_stock,reorder_level,availability_pct,low_stock_flag,stockout_flag
2026-06-11,P015,Running,149,12,142,59,100.0,0,0
2026-06-11,P016,Running,214,9,209,64,100.0,0,0
2026-06-11,P017,Casual,148,2,147,57,100.0,0,0
2026-06-11,P018,Casual,127,14,116,63,92.06,0,0
2026-06-11,P019,Casual,130,8,125,64,97.66,0,0
2026-06-11,P020,Casual,144,13,137,52,100.0,0,0
2026-06-11,P021,Casual,226,7,222,62,100.0,0,0
2026-06-11,P022,Casual,86,8,81,46,88.04,0,0
2026-06-11,P023,Casual,135,5,132,62,100.0,0,0
2026-06-11,P024,Casual,165,9,160,50,100.0,0,0
2026-06-11,P025,Casual,143,6,139,57,100.0,0,0
2026-06-11,P026,Casual,90,7,86,45,95.56,0,0
2026-06-11,P027,Casual,150,15,138,43,100.0,0,0
2026-06-11,P028,Casual,161,8,157,57,100.0,0,0
2026-06-11,P029,Casual,223,15,213,60,100.0,0,0
2026-06-11,P030,Casual,113,7,109,49,100.0,0,0
2026-06-11,P031,Casual,150,4,148,48,100.0,0,0
2026-06-11,P032,Casual,71,2,70,25,100.0,0,0
2026-06-11,P033,Formal,136,2,135,52,100.0,0,0
2026-06-11,P034,Formal,104,2,103,39,100.0,0,0
2026-06-11,P035,Formal,146,5,142,64,100.0,0,0
2026-06-11,P036,Formal,80,2,79,31,100.0,0,0
2026-06-11,P037,Formal,148,4,145,50,100.0,0,0
2026-06-11,P038,Formal,135,7,131,44,100.0,0,0
2026-06-11,P039,Formal,142,4,139,40,100.0,0,0
2026-06-11,P040,Formal,55,0,55,25,100.0,0,0
2026-06-11,P041,Lounge,130,3,128,64,100.0,0,0
2026-06-11,P042,Lounge,230,3,229,64,100.0,0,0
2026-06-11,P043,Lounge,80,4,77,29,100.0,0,0
2026-06-11,P044,Lounge,70,5,67,30,100.0,0,0
2026-06-11,P045,Lounge,107,1,107,48,100.0,0,0
2026-06-11,P046,Lounge,124,4,122,34,100.0,0,0
2026-06-11,P047,Slip-On,118,4,116,60,96.67,0,0
2026-06-11,P048,Slip-On,154,5,151,60,100.0,0,0
2026-06-11,P049,Slip-On,60,7,56,32,87.5,0,0
2026-06-11,P050,Slip-On,174,4,172,50,100.0,0,0
2026-06-11,P051,Slip-On,142,7,138,53,100.0,0,0
2026-06-11,P052,Slip-On,192,4,189,58,100.0,0,0
2026-06-12,P001,Running,87,18,76,25,100.0,0,0
2026-06-12,P002,Running,113,8,106,39,100.0,0,0
2026-06-12,P003,Running,201,10,196,62,100.0,0,0
2026-06-12,P004,Running,218,9,211,64,100.0,0,0
2026-06-12,P005,Running,165,4,162,62,100.0,0,0
2026-06-12,P006,Running,105,8,100,52,96.15,0,0
2026-06-12,P007,Running,110,12,103,39,100.0,0,0
2026-06-12,P008,Running,100,9,94,40,100.0,0,0
2026-06-12,P009,Running,124,11,116,36,100.0,0,0
2026-06-12,P010,Running,184,8,178,56,100.0,0,0
2026-06-12,P011,Running,181,10,174,65,100.0,0,0
2026-06-12,P012,Running,94,10,88,43,100.0,0,0
2026-06-12,P013,Running,150,14,140,53,100.0,0,0
2026-06-12,P014,Running,174,13,166,63,100.0,0,0
2026-06-12,P015,Running,140,7,136,59,100.0,0,0
2026-06-12,P016,Running,201,5,198,64,100.0,0,0
2026-06-12,P017,Casual,108,4,106,57,92.98,0,0
2026-06-12,P018,Casual,193,5,189,63,100.0,0,0
2026-06-12,P019,Casual,145,6,142,64,100.0,0,0
2026-06-12,P020,Casual,134,11,125,52,100.0,0,0
2026-06-12,P021,Casual,142,6,138,62,100.0,0,0
2026-06-12,P022,Casual,113,10,107,46,100.0,0,0
2026-06-12,P023,Casual,163,3,161,62,100.0,0,0
2026-06-12,P024,Casual,136,9,131,50,100.0,0,0
2026-06-12,P025,Casual,114,14,103,57,90.35,0,0
2026-06-12,P026,Casual,132,10,124,45,100.0,0,0
2026-06-12,P027,Casual,95,7,89,43,100.0,0,0
2026-06-12,P028,Casual,130,6,126,57,100.0,0,0
2026-06-12,P029,Casual,125,8,118,60,98.33,0,0
2026-06-12,P030,Casual,99,4,97,49,98.98,0,0
2026-06-12,P031,Casual,107,6,104,48,100.0,0,0
2026-06-12,P032,Casual,96,4,94,25,100.0,0,0
2026-06-12,P033,Formal,108,2,107,52,100.0,0,0
2026-06-12,P034,Formal,118,6,115,39,100.0,0,0
2026-06-12,P035,Formal,249,1,249,64,100.0,0,0
2026-06-12,P036,Formal,114,2,113,31,100.0,0,0
2026-06-12,P037,Formal,112,8,106,50,100.0,0,0
2026-06-12,P038,Formal,165,0,165,44,100.0,0,0
2026-06-12,P039,Formal,129,4,126,40,100.0,0,0
2026-06-12,P040,Formal,74,11,65,25,100.0,0,0
2026-06-12,P041,Lounge,240,5,237,64,100.0,0,0
2026-06-12,P042,Lounge,124,4,121,64,94.53,0,0
2026-06-12,P043,Lounge,76,1,76,29,100.0,0,0
2026-06-12,P044,Lounge,64,5,60,30,100.0,0,0
2026-06-12,P045,Lounge,108,5,105,48,100.0,0,0
2026-06-12,P046,Lounge,83,2,82,34,100.0,0,0
2026-06-12,P047,Slip-On,200,5,197,60,100.0,0,0
2026-06-12,P048,Slip-On,218,3,217,60,100.0,0,0
2026-06-12,P049,Slip-On,63,4,60,32,93.75,0,0
2026-06-12,P050,Slip-On,161,7,156,50,100.0,0,0
2026-06-12,P051,Slip-On,160,2,159,53,100.0,0,0
2026-06-12,P052,Slip-On,174,7,170,58,100.0,0,0
2026-06-13,P001,Running,64,2,63,25,100.0,0,0
2026-06-13,P002,Running,131,12,125,39,100.0,0,0
2026-06-13,P003,Running,171,7,166,62,100.0,0,0
2026-06-13,P004,Running,237,2,236,64,100.0,0,0
2026-06-13,P005,Running,169,11,163,62,100.0,0,0
2026-06-13,P006,Running,104,12,98,52,94.23,0,0
2026-06-13,P007,Running,114,10,107,39,100.0,0,0
2026-06-13,P008,Running,106,9,101,40,100.0,0,0
2026-06-13,P009,Running,74,16,61,36,84.72,0,0
2026-06-13,P010,Running,127,15,115,56,100.0,0,0
2026-06-13,P011,Running,143,7,139,65,100.0,0,0
2026-06-13,P012,Running,90,12,82,43,95.35,0,0
2026-06-13,P013,Running,123,8,116,53,100.0,0,0
2026-06-13,P014,Running,176,10,170,63,100.0,0,0
2026-06-13,P015,Running,199,15,189,59,100.0,0,0
2026-06-13,P016,Running,226,11,218,64,100.0,0,0
2026-06-13,P017,Casual,155,5,152,57,100.0,0,0
2026-06-13,P018,Casual,121,10,114,63,90.48,0,0
2026-06-13,P019,Casual,245,21,229,64,100.0,0,0
2026-06-13,P020,Casual,115,12,109,52,100.0,0,0
2026-06-13,P021,Casual,131,7,126,62,100.0,0,0
2026-06-13,P022,Casual,117,10,110,46,100.0,0,0
2026-06-13,P023,Casual,168,14,160,62,100.0,0,0
2026-06-13,P024,Casual,97,12,88,50,88.0,0,0
2026-06-13,P025,Casual,116,10,108,57,94.74,0,0
2026-06-13,P026,Casual,104,6,100,45,100.0,0,0
2026-06-13,P027,Casual,153,10,145,43,100.0,0,0
2026-06-13,P028,Casual,118,6,115,57,100.0,0,0
2026-06-13,P029,Casual,150,5,146,60,100.0,0,0
2026-06-13,P030,Casual,113,2,112,49,100.0,0,0
2026-06-13,P031,Casual,111,14,102,48,100.0,0,0
2026-06-13,P032,Casual,90,9,85,25,100.0,0,0
2026-06-13,P033,Formal,116,3,114,52,100.0,0,0
2026-06-13,P034,Formal,119,4,116,39,100.0,0,0
2026-06-13,P035,Formal,198,8,192,64,100.0,0,0
2026-06-13,P036,Formal,99,2,98,31,100.0,0,0
2026-06-13,P037,Formal,151,5,148,50,100.0,0,0
2026-06-13,P038,Formal,151,4,149,44,100.0,0,0
2026-06-13,P039,Formal,110,6,106,40,100.0,0,0
2026-06-13,P040,Formal,78,4,76,25,100.0,0,0
2026-06-13,P041,Lounge,244,6,240,64,100.0,0,0
2026-06-13,P042,Lounge,199,1,199,64,100.0,0,0
2026-06-13,P043,Lounge,56,15,45,29,77.59,0,0
2026-06-13,P044,Lounge,89,11,81,30,100.0,0,0
2026-06-13,P045,Lounge,103,3,101,48,100.0,0,0
2026-06-13,P046,Lounge,112,3,111,34,100.0,0,0
2026-06-13,P047,Slip-On,194,6,189,60,100.0,0,0
2026-06-13,P048,Slip-On,121,5,117,60,97.5,0,0
2026-06-13,P049,Slip-On,108,7,104,32,100.0,0,0
2026-06-13,P050,Slip-On,154,5,151,50,100.0,0,0
2026-06-13,P051,Slip-On,139,1,139,53,100.0,0,0
2026-06-13,P052,Slip-On,140,3,138,58,100.0,0,0
2026-06-14,P001,Running,89,13,80,25,100.0,0,0
2026-06-14,P002,Running,98,15,88,39,100.0,0,0
2026-06-14,P003,Running,156,10,149,62,100.0,0,0
2026-06-14,P004,Running,245,9,238,64,100.0,0,0
2026-06-14,P005,Running,119,6,115,62,92.74,0,0
2026-06-14,P006,Running,156,8,151,52,100.0,0,0
2026-06-14,P007,Running,88,9,83,39,100.0,0,0
2026-06-14,P008,Running,106,4,103,40,100.0,0,0
2026-06-14,P009,Running,108,26,89,36,100.0,0,0
2026-06-14,P010,Running,114,7,108,56,96.43,0,0
2026-06-14,P011,Running,196,7,192,65,100.0,0,0
2026-06-14,P012,Running,151,6,147,43,100.0,0,0
2026-06-14,P013,Running,115,4,113,53,100.0,0,0
2026-06-14,P014,Running,159,15,150,63,100.0,0,0
2026-06-14,P015,Running,119,3,117,59,99.15,0,0
2026-06-14,P016,Running,233,9,226,64,100.0,0,0
2026-06-14,P017,Casual,145,10,139,57,100.0,0,0
2026-06-14,P018,Casual,153,8,149,63,100.0,0,0
2026-06-14,P019,Casual,124,1,124,64,96.88,0,0
2026-06-14,P020,Casual,141,7,136,52,100.0,0,0
2026-06-14,P021,Casual,119,7,116,62,93.55,0,0
2026-06-14,P022,Casual,95,5,93,46,100.0,0,0
2026-06-14,P023,Casual,234,13,224,62,100.0,0,0
2026-06-14,P024,Casual,93,7,89,50,89.0,0,0
2026-06-14,P025,Casual,208,11,202,57,100.0,0,0
2026-06-14,P026,Casual,117,6,113,45,100.0,0,0
2026-06-14,P027,Casual,97,6,93,43,100.0,0,0
2026-06-14,P028,Casual,122,5,120,57,100.0,0,0
2026-06-14,P029,Casual,197,1,197,60,100.0,0,0
2026-06-14,P030,Casual,176,2,175,49,100.0,0,0
2026-06-14,P031,Casual,105,8,101,48,100.0,0,0
2026-06-14,P032,Casual,50,9,43,25,86.0,0,0
2026-06-14,P033,Formal,158,3,156,52,100.0,0,0
2026-06-14,P034,Formal,75,5,72,39,92.31,0,0
2026-06-14,P035,Formal,211,7,206,64,100.0,0,0
2026-06-14,P036,Formal,113,4,111,31,100.0,0,0
2026-06-14,P037,Formal,151,4,148,50,100.0,0,0
2026-06-14,P038,Formal,115,7,110,44,100.0,0,0
2026-06-14,P039,Formal,90,2,89,40,100.0,0,0
2026-06-14,P040,Formal,50,2,49,25,98.0,0,0
2026-06-14,P041,Lounge,130,4,127,64,99.22,0,0
2026-06-14,P042,Lounge,155,4,153,64,100.0,0,0
2026-06-14,P043,Lounge,86,3,84,29,100.0,0,0
2026-06-14,P044,Lounge,63,2,62,30,100.0,0,0
2026-06-14,P045,Lounge,109,1,109,48,100.0,0,0
2026-06-14,P046,Lounge,79,2,78,34,100.0,0,0
2026-06-14,P047,Slip-On,130,4,128,60,100.0,0,0
2026-06-14,P048,Slip-On,189,4,187,60,100.0,0,0
2026-06-14,P049,Slip-On,82,2,81,32,100.0,0,0
2026-06-14,P050,Slip-On,144,5,140,50,100.0,0,0
2026-06-14,P051,Slip-On,178,2,177,53,100.0,0,0
2026-06-14,P052,Slip-On,153,3,151,58,100.0,0,0
2026-06-15,P001,Running,86,11,80,25,100.0,0,0
2026-06-15,P002,Running,129,5,127,39,100.0,0,0
2026-06-15,P003,Running,230,8,224,62,100.0,0,0
2026-06-15,P004,Running,234,5,230,64,100.0,0,0
2026-06-15,P005,Running,182,6,177,62,100.0,0,0
2026-06-15,P006,Running,99,5,95,52,91.35,0,0
2026-06-15,P007,Running,74,8,69,39,88.46,0,0
2026-06-15,P008,Running,91,6,88,40,100.0,0,0
2026-06-15,P009,Running,79,14,70,36,97.22,0,0
2026-06-15,P010,Running,149,12,143,56,100.0,0,0
2026-06-15,P011,Running,225,12,218,65,100.0,0,0
2026-06-15,P012,Running,139,7,134,43,100.0,0,0
2026-06-15,P013,Running,119,3,118,53,100.0,0,0
2026-06-15,P014,Running,129,12,119,63,94.44,0,0
2026-06-15,P015,Running,168,15,155,59,100.0,0,0
2026-06-15,P016,Running,249,24,232,64,100.0,0,0
2026-06-15,P017,Casual,118,6,115,57,100.0,0,0
2026-06-15,P018,Casual,194,11,185,63,100.0,0,0
2026-06-15,P019,Casual,143,12,137,64,100.0,0,0
2026-06-15,P020,Casual,171,2,170,52,100.0,0,0
2026-06-15,P021,Casual,222,7,218,62,100.0,0,0
2026-06-15,P022,Casual,127,5,123,46,100.0,0,0
2026-06-15,P023,Casual,175,4,173,62,100.0,0,0
2026-06-15,P024,Casual,132,1,132,50,100.0,0,0
2026-06-15,P025,Casual,203,4,200,57,100.0,0,0
2026-06-15,P026,Casual,165,3,164,45,100.0,0,0
2026-06-15,P027,Casual,152,3,150,43,100.0,0,0
2026-06-15,P028,Casual,218,11,209,57,100.0,0,0
2026-06-15,P029,Casual,119,3,117,60,97.5,0,0
2026-06-15,P030,Casual,145,2,144,49,100.0,0,0
2026-06-15,P031,Casual,114,15,104,48,100.0,0,0
2026-06-15,P032,Casual,60,2,59,25,100.0,0,0
2026-06-15,P033,Formal,160,1,160,52,100.0,0,0
2026-06-15,P034,Formal,125,2,124,39,100.0,0,0
2026-06-15,P035,Formal,141,7,136,64,100.0,0,0
2026-06-15,P036,Formal,104,1,104,31,100.0,0,0
2026-06-15,P037,Formal,166,1,166,50,100.0,0,0
2026-06-15,P038,Formal,134,2,133,44,100.0,0,0
2026-06-15,P039,Formal,128,4,126,40,100.0,0,0
2026-06-15,P040,Formal,95,6,92,25,100.0,0,0
2026-06-15,P041,Lounge,127,6,124,64,96.88,0,0
2026-06-15,P042,Lounge,239,5,236,64,100.0,0,0
2026-06-15,P043,Lounge,79,2,78,29,100.0,0,0
2026-06-15,P044,Lounge,87,7,83,30,100.0,0,0
2026-06-15,P045,Lounge,98,1,98,48,100.0,0,0
2026-06-15,P046,Lounge,130,1,130,34,100.0,0,0
2026-06-15,P047,Slip-On,120,8,116,60,96.67,0,0
2026-06-15,P048,Slip-On,231,7,226,60,100.0,0,0
2026-06-15,P049,Slip-On,111,17,99,32,100.0,0,0
2026-06-15,P050,Slip-On,141,4,139,50,100.0,0,0
2026-06-15,P051,Slip-On,123,4,121,53,100.0,0,0
2026-06-15,P052,Slip-On,117,7,114,58,98.28,0,0
2026-06-16,P001,Running,69,2,68,25,100.0,0,0
2026-06-16,P002,Running,80,3,79,39,100.0,0,0
2026-06-16,P003,Running,199,13,189,62,100.0,0,0
2026-06-16,P004,Running,189,9,182,64,100.0,0,0
2026-06-16,P005,Running,154,9,148,62,100.0,0,0
2026-06-16,P006,Running,179,5,177,52,100.0,0,0
2026-06-16,P007,Running,98,14,88,39,100.0,0,0
2026-06-16,P008,Running,129,4,127,40,100.0,0,0
2026-06-16,P009,Running,88,9,81,36,100.0,0,0
2026-06-16,P010,Running,200,10,193,56,100.0,0,0
2026-06-16,P011,Running,239,6,236,65,100.0,0,0
2026-06-16,P012,Running,120,4,117,43,100.0,0,0
2026-06-16,P013,Running,151,5,148,53,100.0,0,0
2026-06-16,P014,Running,148,10,143,63,100.0,0,0
2026-06-16,P015,Running,113,10,107,59,90.68,0,0
2026-06-16,P016,Running,233,7,228,64,100.0,0,0
2026-06-16,P017,Casual,159,10,154,57,100.0,0,0
2026-06-16,P018,Casual,230,6,227,63,100.0,0,0
2026-06-16,P019,Casual,148,4,145,64,100.0,0,0
2026-06-16,P020,Casual,189,11,180,52,100.0,0,0
2026-06-16,P021,Casual,161,4,159,62,100.0,0,0
2026-06-16,P022,Casual,137,8,133,46,100.0,0,0
2026-06-16,P023,Casual,144,12,137,62,100.0,0,0
2026-06-16,P024,Casual,126,6,121,50,100.0,0,0
2026-06-16,P025,Casual,215,5,212,57,100.0,0,0
2026-06-16,P026,Casual,146,4,143,45,100.0,0,0
2026-06-16,P027,Casual,116,11,110,43,100.0,0,0
2026-06-16,P028,Casual,110,14,101,57,88.6,0,0
2026-06-16,P029,Casual,203,8,198,60,100.0,0,0
2026-06-16,P030,Casual,173,4,171,49,100.0,0,0
2026-06-16,P031,Casual,173,4,171,48,100.0,0,0
2026-06-16,P032,Casual,83,13,74,25,100.0,0,0
2026-06-16,P033,Formal,186,3,184,52,100.0,0,0
2026-06-16,P034,Formal,119,6,116,39,100.0,0,0
2026-06-16,P035,Formal,189,6,186,64,100.0,0,0
2026-06-16,P036,Formal,92,3,91,31,100.0,0,0
2026-06-16,P037,Formal,137,3,136,50,100.0,0,0
2026-06-16,P038,Formal,110,5,107,44,100.0,0,0
2026-06-16,P039,Formal,117,2,116,40,100.0,0,0
2026-06-16,P040,Formal,95,9,90,25,100.0,0,0
2026-06-16,P041,Lounge,183,4,180,64,100.0,0,0
2026-06-16,P042,Lounge,175,0,175,64,100.0,0,0
2026-06-16,P043,Lounge,98,3,96,29,100.0,0,0
2026-06-16,P044,Lounge,66,4,64,30,100.0,0,0
2026-06-16,P045,Lounge,102,6,98,48,100.0,0,0
2026-06-16,P046,Lounge,82,3,80,34,100.0,0,0
2026-06-16,P047,Slip-On,219,4,216,60,100.0,0,0
2026-06-16,P048,Slip-On,116,7,111,60,92.5,0,0
2026-06-16,P049,Slip-On,89,6,86,32,100.0,0,0
2026-06-16,P050,Slip-On,158,5,155,50,100.0,0,0
2026-06-16,P051,Slip-On,146,3,145,53,100.0,0,0
2026-06-16,P052,Slip-On,152,1,152,58,100.0,0,0
2026-06-17,P001,Running,52,7,47,25,94.0,0,0
2026-06-17,P002,Running,118,20,105,39,100.0,0,0
2026-06-17,P003,Running,166,12,158,62,100.0,0,0
2026-06-17,P004,Running,168,3,166,64,100.0,0,0
2026-06-17,P005,Running,176,16,166,62,100.0,0,0
2026-06-17,P006,Running,158,10,152,52,100.0,0,0
2026-06-17,P007,Running,124,11,116,39,100.0,0,0
2026-06-17,P008,Running,109,6,105,40,100.0,0,0
2026-06-17,P009,Running,104,6,100,36,100.0,0,0
2026-06-17,P010,Running,205,9,200,56,100.0,0,0
2026-06-17,P011,Running,151,6,148,65,100.0,0,0
2026-06-17,P012,Running,117,9,111,43,100.0,0,0
2026-06-17,P013,Running,109,5,105,53,99.06,0,0
2026-06-17,P014,Running,180,8,174,63,100.0,0,0
2026-06-17,P015,Running,150,5,147,59,100.0,0,0
2026-06-17,P016,Running,186,5,182,64,100.0,0,0
2026-06-17,P017,Casual,210,5,207,57,100.0,0,0
2026-06-17,P018,Casual,140,8,135,63,100.0,0,0
2026-06-17,P019,Casual,218,11,211,64,100.0,0,0
2026-06-17,P020,Casual,176,19,162,52,100.0,0,0
2026-06-17,P021,Casual,171,5,168,62,100.0,0,0
2026-06-17,P022,Casual,143,6,140,46,100.0,0,0
2026-06-17,P023,Casual,117,9,111,62,89.52,0,0
2026-06-17,P024,Casual,185,10,177,50,100.0,0,0
2026-06-17,P025,Casual,138,5,135,57,100.0,0,0
2026-06-17,P026,Casual,116,4,113,45,100.0,0,0
2026-06-17,P027,Casual,141,10,133,43,100.0,0,0
2026-06-17,P028,Casual,181,2,180,57,100.0,0,0
2026-06-17,P029,Casual,205,3,203,60,100.0,0,0
2026-06-17,P030,Casual,171,11,165,49,100.0,0,0
2026-06-17,P031,Casual,172,3,171,48,100.0,0,0
2026-06-17,P032,Casual,66,9,61,25,100.0,0,0
2026-06-17,P033,Formal,139,3,138,52,100.0,0,0
2026-06-17,P034,Formal,127,12,119,39,100.0,0,0
2026-06-17,P035,Formal,135,0,135,64,100.0,0,0
2026-06-17,P036,Formal,116,6,112,31,100.0,0,0
2026-06-17,P037,Formal,101,7,97,50,97.0,0,0
2026-06-17,P038,Formal,102,2,101,44,100.0,0,0
2026-06-17,P039,Formal,140,4,137,40,100.0,0,0
2026-06-17,P040,Formal,65,0,65,25,100.0,0,0
2026-06-17,P041,Lounge,128,6,123,64,96.09,0,0
2026-06-17,P042,Lounge,236,4,233,64,100.0,0,0
2026-06-17,P043,Lounge,59,2,58,29,100.0,0,0
2026-06-17,P044,Lounge,74,9,67,30,100.0,0,0
2026-06-17,P045,Lounge,138,0,138,48,100.0,0,0
2026-06-17,P046,Lounge,119,2,118,34,100.0,0,0
2026-06-17,P047,Slip-On,118,4,115,60,95.83,0,0
2026-06-17,P048,Slip-On,175,8,168,60,100.0,0,0
2026-06-17,P049,Slip-On,121,4,119,32,100.0,0,0
2026-06-17,P050,Slip-On,147,11,141,50,100.0,0,0
2026-06-17,P051,Slip-On,161,10,156,53,100.0,0,0
2026-06-17,P052,Slip-On,206,6,203,58,100.0,0,0
2026-06-18,P001,Running,64,1,64,25,100.0,0,0
2026-06-18,P002,Running,131,6,127,39,100.0,0,0
2026-06-18,P003,Running,132,3,130,62,100.0,0,0
2026-06-18,P004,Running,141,15,131,64,100.0,0,0
2026-06-18,P005,Running,170,16,161,62,100.0,0,0
2026-06-18,P006,Running,144,7,139,52,100.0,0,0
2026-06-18,P007,Running,106,5,103,39,100.0,0,0
2026-06-18,P008,Running,82,8,77,40,96.25,0,0
2026-06-18,P009,Running,80,10,75,36,100.0,0,0
2026-06-18,P010,Running,136,10,129,56,100.0,0,0
2026-06-18,P011,Running,178,4,176,65,100.0,0,0
2026-06-18,P012,Running,85,6,82,43,95.35,0,0
2026-06-18,P013,Running,101,8,95,53,89.62,0,0
2026-06-18,P014,Running,176,11,167,63,100.0,0,0
2026-06-18,P015,Running,211,7,208,59,100.0,0,0
2026-06-18,P016,Running,222,8,218,64,100.0,0,0
2026-06-18,P017,Casual,129,4,127,57,100.0,0,0
2026-06-18,P018,Casual,199,6,196,63,100.0,0,0
2026-06-18,P019,Casual,243,8,237,64,100.0,0,0
2026-06-18,P020,Casual,125,6,122,52,100.0,0,0
2026-06-18,P021,Casual,155,6,152,62,100.0,0,0
2026-06-18,P022,Casual,100,4,98,46,100.0,0,0
2026-06-18,P023,Casual,163,4,160,62,100.0,0,0
2026-06-18,P024,Casual,164,11,158,50,100.0,0,0
2026-06-18,P025,Casual,166,13,158,57,100.0,0,0
2026-06-18,P026,Casual,157,3,155,45,100.0,0,0
2026-06-18,P027,Casual,102,6,99,43,100.0,0,0
2026-06-18,P028,Casual,118,9,111,57,97.37,0,0
2026-06-18,P029,Casual,118,10,111,60,92.5,0,0
2026-06-18,P030,Casual,123,3,121,49,100.0,0,0
2026-06-18,P031,Casual,153,12,144,48,100.0,0,0
2026-06-18,P032,Casual,95,4,92,25,100.0,0,0
2026-06-18,P033,Formal,146,4,144,52,100.0,0,0
2026-06-18,P034,Formal,101,2,100,39,100.0,0,0
2026-06-18,P035,Formal,248,8,242,64,100.0,0,0
2026-06-18,P036,Formal,102,4,100,31,100.0,0,0
2026-06-18,P037,Formal,134,4,132,50,100.0,0,0
2026-06-18,P038,Formal,145,3,143,44,100.0,0,0
2026-06-18,P039,Formal,84,2,83,40,100.0,0,0
2026-06-18,P040,Formal,94,1,94,25,100.0,0,0
2026-06-18,P041,Lounge,229,3,227,64,100.0,0,0
2026-06-18,P042,Lounge,121,5,117,64,91.41,0,0
2026-06-18,P043,Lounge,106,9,100,29,100.0,0,0
2026-06-18,P044,Lounge,69,5,65,30,100.0,0,0
2026-06-18,P045,Lounge,172,0,172,48,100.0,0,0
2026-06-18,P046,Lounge,79,2,78,34,100.0,0,0
2026-06-18,P047,Slip-On,204,2,203,60,100.0,0,0
2026-06-18,P048,Slip-On,232,0,232,60,100.0,0,0
2026-06-18,P049,Slip-On,101,6,98,32,100.0,0,0
2026-06-18,P050,Slip-On,166,7,162,50,100.0,0,0
2026-06-18,P051,Slip-On,124,5,122,53,100.0,0,0
2026-06-18,P052,Slip-On,191,5,189,58,100.0,0,0
2026-06-19,P001,Running,81,9,75,25,100.0,0,0
2026-06-19,P002,Running,114,2,113,39,100.0,0,0
2026-06-19,P003,Running,226,9,219,62,100.0,0,0
2026-06-19,P004,Running,125,12,115,64,89.84,0,0
2026-06-19,P005,Running,186,13,175,62,100.0,0,0
2026-06-19,P006,Running,120,8,115,52,100.0,0,0
2026-06-19,P007,Running,88,9,81,39,100.0,0,0
2026-06-19,P008,Running,152,15,140,40,100.0,0,0
2026-06-19,P009,Running,73,11,65,36,90.28,0,0
2026-06-19,P010,Running,154,10,146,56,100.0,0,0
2026-06-19,P011,Running,167,6,163,65,100.0,0,0
2026-06-19,P012,Running,151,7,145,43,100.0,0,0
2026-06-19,P013,Running,105,4,103,53,97.17,0,0
2026-06-19,P014,Running,237,4,235,63,100.0,0,0
2026-06-19,P015,Running,185,6,182,59,100.0,0,0
2026-06-19,P016,Running,152,3,150,64,100.0,0,0
2026-06-19,P017,Casual,210,8,204,57,100.0,0,0
2026-06-19,P018,Casual,160,1,160,63,100.0,0,0
2026-06-19,P019,Casual,242,4,239,64,100.0,0,0
2026-06-19,P020,Casual,167,16,154,52,100.0,0,0
2026-06-19,P021,Casual,130,9,125,62,100.0,0,0
2026-06-19,P022,Casual,164,4,161,46,100.0,0,0
2026-06-19,P023,Casual,212,1,212,62,100.0,0,0
2026-06-19,P024,Casual,174,10,166,50,100.0,0,0
2026-06-19,P025,Casual,134,6,130,57,100.0,0,0
2026-06-19,P026,Casual,91,2,90,45,100.0,0,0
2026-06-19,P027,Casual,120,7,116,43,100.0,0,0
2026-06-19,P028,Casual,126,4,124,57,100.0,0,0
2026-06-19,P029,Casual,177,9,170,60,100.0,0,0
2026-06-19,P030,Casual,108,9,101,49,100.0,0,0
2026-06-19,P031,Casual,172,7,167,48,100.0,0,0
2026-06-19,P032,Casual,47,3,45,25,90.0,0,0
2026-06-19,P033,Formal,165,7,162,52,100.0,0,0
2026-06-19,P034,Formal,107,1,107,39,100.0,0,0
2026-06-19,P035,Formal,192,6,189,64,100.0,0,0
2026-06-19,P036,Formal,107,3,105,31,100.0,0,0
2026-06-19,P037,Formal,133,3,131,50,100.0,0,0
2026-06-19,P038,Formal,124,5,121,44,100.0,0,0
2026-06-19,P039,Formal,87,3,85,40,100.0,0,0
2026-06-19,P040,Formal,97,2,96,25,100.0,0,0
2026-06-19,P041,Lounge,221,7,215,64,100.0,0,0
2026-06-19,P042,Lounge,131,3,130,64,100.0,0,0
2026-06-19,P043,Lounge,74,3,73,29,100.0,0,0
2026-06-19,P044,Lounge,118,1,118,30,100.0,0,0
2026-06-19,P045,Lounge,178,3,176,48,100.0,0,0
2026-06-19,P046,Lounge,76,3,74,34,100.0,0,0
2026-06-19,P047,Slip-On,199,8,193,60,100.0,0,0
2026-06-19,P048,Slip-On,163,6,158,60,100.0,0,0
2026-06-19,P049,Slip-On,89,4,87,32,100.0,0,0
2026-06-19,P050,Slip-On,139,4,136,50,100.0,0,0
2026-06-19,P051,Slip-On,200,5,197,53,100.0,0,0
2026-06-19,P052,Slip-On,189,8,183,58,100.0,0,0
2026-06-20,P001,Running,57,4,55,25,100.0,0,0
2026-06-20,P002,Running,93,11,85,39,100.0,0,0
2026-06-20,P003,Running,160,5,156,62,100.0,0,0
2026-06-20,P004,Running,237,13,229,64,100.0,0,0
2026-06-20,P005,Running,180,9,175,62,100.0,0,0
2026-06-20,P006,Running,202,12,192,52,100.0,0,0
2026-06-20,P007,Running,130,10,124,39,100.0,0,0
2026-06-20,P008,Running,146,6,142,40,100.0,0,0
2026-06-20,P009,Running,140,10,135,36,100.0,0,0
2026-06-20,P010,Running,152,26,131,56,100.0,0,0
